Preparation Time (mins),Cancellation Status,Order Hour (24h),Distance (km),Delivery Time (mins)
35,False,12,11.221927091215504,74
38,False,5,17.39569131301944,94
36,True,16,23.860388683162974,112
51,False,23,0.7132867295948911,57
37,False,8,5.392992347494032,53
37,False,1,33.18446300369009,129
41,False,13,27.73270681172701,111
60,False,7,5.949002363291582,74
32,False,11,17.489175444919898,83
35,False,3,11.240592267465876,70
55,False,1,3.868620938288994,61
10,False,22,24.38654912870182,73
34,False,11,3.086306577830072,65
47,False,23,1.8105096388656483,65
7,False,12,19.98356198334889,76
13,False,11,37.95351239400237,120
39,False,18,3.769642911466038,67
18,False,20,37.94000087041668,134
33,True,8,11.700192745627426,79
60,False,0,32.51513920230022,166
44,False,20,31.86924984820224,124
39,True,6,39.82385592328113,164
54,False,22,23.470737357648133,121
44,False,21,25.02384101576529,128
7,False,16,13.493444101496031,65
51,False,14,39.76156462054848,145
37,False,6,15.7997558029372,79
47,False,22,22.985113741682923,102
5,False,15,14.448969378165712,58
17,False,10,30.25332756434054,95
20,False,23,37.55107102362854,135
31,False,11,37.270912372961135,138
38,False,18,11.497775854965973,62
17,True,1,33.238032891663984,100
51,False,2,2.711802046769032,65
21,False,16,39.43816525163236,124
54,False,7,38.25330867257671,166
19,False,11,25.40527514275439,104
19,False,18,35.12236553184353,132
55,False,9,10.538269173951615,78
13,False,14,8.582536832333059,59
9,False,10,26.01145362841808,99
14,False,5,15.796328799519252,41
28,False,9,28.498645994237016,110
12,False,23,6.369036367499031,36
21,False,2,28.48097279920331,94
30,True,0,19.66285133660908,85
58,False,23,12.720933029900705,101
5,False,3,12.35025126478549,53
59,False,6,39.97416277498469,157
59,False,20,29.353166249303143,115
47,False,1,8.25851614001945,75
53,False,8,32.450432550001445,144
39,False,22,1.1195399638236532,49
56,False,1,32.958828653934695,139
26,True,1,36.46248378009663,143
10,False,14,7.47248578741987,35
27,True,8,38.889680050106605,136
49,False,13,36.90644885850745,150
8,False,4,27.98246381934158,99
52,False,1,17.829154160654316,110
36,False,16,0.8921807985815217,32
5,False,19,32.605669200227744,105
24,False,17,2.247487647271936,28
8,False,6,4.230273585786232,46
29,False,20,36.3574055994997,105
55,True,5,22.251744600926955,123
6,False,1,38.878011378144585,116
29,False,3,27.22798637054585,108
55,False,10,5.045242289529526,79
52,False,9,14.799264681699384,89
26,False,21,32.71480671267426,127
54,False,6,21.47800065050311,106
56,False,19,37.32538891993024,173
33,False,0,34.08717899119826,137
10,False,20,32.79236333510497,101
5,True,1,6.771148566034379,44
14,True,19,31.691813640609386,110
43,False,16,1.1847551291943728,66
37,False,1,12.093957282922284,66
38,False,11,23.9835029079888,109
42,False,20,18.14460916666891,117
50,False,4,1.1359458509954463,63
47,False,16,33.048460567595775,132
55,False,6,2.2341659354980927,67
11,False,11,5.730010378343037,48
30,False,23,8.134250663490741,43
49,True,13,6.98221188292656,88
17,False,7,15.748032367941688,55
53,False,16,24.227247434096064,140
27,False,0,23.295410512324413,102
22,False,16,32.3819532752889,110
12,False,23,27.554443734964146,91
17,False,18,24.151774329365217,92
55,False,9,19.47275188421032,104
44,False,0,8.083996136122513,67
38,False,21,15.75018176546597,78
60,False,14,28.208359565336576,145
16,True,16,23.867374595114352,71
50,False,8,21.684605171179346,107
21,False,6,22.00524847007353,93
8,False,5,15.5735948628422,67
17,False,20,14.83764444706804,66
16,False,13,5.860288805908351,54
58,False,20,6.739232211050399,83
57,False,15,11.29156438743526,99
24,False,9,1.3581926861113174,32
10,False,16,24.444923102309744,105
30,False,14,20.129557305144207,79
59,False,21,3.02713632791231,71
24,False,21,23.904317590969104,92
54,False,9,22.571999885614183,109
20,True,16,15.133633971166722,86
15,False,9,23.07343956772428,82
59,True,2,33.26293058293117,160
15,False,23,37.12510901931661,117
32,False,20,26.87398807442661,141
11,False,7,0.2265155276246647,36
37,False,7,22.785173973739163,107
55,False,2,26.85882674347964,123
50,False,3,39.73895843244024,163
15,False,21,15.772412015994624,62
18,False,13,0.5217972679074435,32
20,False,23,34.3044191664288,132
15,False,18,25.449965890158104,72
27,False,17,12.833517696383954,66
55,False,17,25.73267163929433,121
14,False,3,23.795701009024743,107
60,False,1,39.8288901639865,179
41,False,13,38.48508802378735,155
17,False,8,1.0934462066479946,26
33,False,13,39.61103998158232,143
13,False,5,2.8871750278924107,37
21,False,21,33.63827592512314,122
49,True,11,3.205470059050134,76
15,False,1,6.071291874778593,53
34,False,13,19.337964353357822,85
55,False,18,10.992773245524328,95
44,False,9,1.4421352557459564,48
8,True,13,30.70745484302744,107
59,False,4,20.944956742636663,118
52,True,1,31.637615838859585,146
52,False,19,4.5957866421789095,68
30,False,10,38.66209092408298,142
45,False,10,3.056778505053319,54
41,True,0,11.719846862480528,71
44,False,3,35.072814214908945,131
32,True,13,6.765259639670567,57
47,False,17,2.024619626704834,73
36,True,8,15.294359451481736,86
29,False,14,14.95097632378825,72
60,False,15,7.164210218497012,91
17,True,11,13.59356245859166,69
53,True,1,27.97412255259924,129
49,False,5,26.7810272446011,123
33,False,1,21.65380864148615,97
29,False,23,28.73415814090678,109
20,False,5,39.407074455066216,122
58,False,9,4.399126774022389,101
29,True,18,20.8817190836208,104
46,True,13,39.62712806048559,169
54,True,18,20.66932569059324,119
18,True,2,21.118746200950586,73
29,False,12,2.076064336793676,45
30,False,22,1.9727059377142249,63
19,False,5,12.001728583981537,53
42,False,22,33.627476289219786,141
33,False,14,16.29957976030216,90
57,False,11,4.431143790867988,67
32,False,17,18.461187414744487,97
36,False,5,11.845437372184984,74
52,False,14,16.724452869849404,91
60,False,18,33.686803911112264,141
54,True,12,11.264356491773563,110
41,False,5,39.59354891001624,155
45,False,15,13.95693474632575,75
10,False,21,27.80678764698037,97
58,False,0,28.95138345225037,138
54,True,23,27.02529718618284,144
10,False,23,22.09367792593795,99
49,False,18,1.2945413163020236,71
34,False,3,6.649993223106409,64
56,False,0,27.767785045554945,128
11,False,13,14.084737656756523,67
13,False,19,2.828445238570481,49
38,False,20,18.61215557640108,105
25,False,2,37.47843639079355,127
15,False,20,27.446348841142868,100
7,False,22,18.056939084676863,85
12,False,23,10.250339266015548,59
35,False,23,14.395727217414166,100
36,False,22,11.39792426775725,83
60,False,15,39.594985487677256,162
36,False,18,1.3015221072343506,63
22,False,8,32.16557816855653,134
13,False,5,32.32645618137316,101
20,False,20,31.334392778399,111
60,False,10,2.5113446152294565,56
28,True,7,29.115381224704034,117
32,False,2,17.381760040931763,97
49,True,19,38.34470273740145,150
12,True,16,9.492751231408729,43
27,False,8,7.341907553074933,47
56,False,5,19.049742990765804,108
5,True,17,38.7225142347348,128
34,False,16,24.162302596256275,90
10,False,0,12.554458904452511,27
60,False,21,30.380603504555285,149
44,False,15,36.1315164925057,147
46,False,14,6.709735715541283,76
31,False,8,22.218268263470936,118
49,False,15,36.18211313963364,145
6,False,10,35.35543171439767,87
33,False,3,13.402725341990068,61
33,False,14,27.32734497857366,116
38,False,10,5.534209434349695,51
50,False,22,4.303534639837129,80
27,False,15,37.80118046983762,136
51,False,7,28.666875020077267,136
43,True,13,21.765738312333497,122
5,False,1,13.34533703142358,71
51,False,15,13.702231531039743,92
56,False,22,22.06670740488993,124
59,False,15,12.56404679542633,109
13,False,3,32.38886685485378,118
22,False,1,37.20439975422401,109
28,False,1,15.08049343910397,66
47,False,4,34.379684544033395,139
42,False,21,38.21734637400296,143
25,False,5,37.90577501261921,134
37,False,9,12.355250356516423,72
32,False,10,11.745351929045698,89
48,False,1,31.05588559196725,142
19,False,23,17.51890043689413,51
26,True,9,8.116035918477488,45
28,False,19,5.635668449397769,50
27,False,17,18.262147404251824,95
21,False,14,35.022585114753994,112
31,False,13,26.32377863533875,116
41,False,3,1.727212011298583,60
18,False,8,16.07643900802353,86
31,True,22,22.01100452735314,83
19,False,22,20.808665143460843,77
35,False,17,36.26659825782344,148
25,False,19,34.71795711137624,101
20,False,18,7.832093058798593,85
8,True,19,19.81325078075102,73
58,False,19,35.81873804580692,140
16,False,12,9.55411441125204,64
9,False,9,33.51725935973896,77
14,False,17,32.320036726590025,126
33,False,23,38.434762904268055,144
35,False,11,39.274279487706366,131
40,False,3,0.2856652310184376,38
20,False,18,19.598231592315347,94
29,False,19,33.632753371940176,119
21,False,8,20.89795898050564,72
9,False,9,16.969720746022386,56
37,True,21,0.4850593062735321,61
47,False,0,23.282468675219,108
30,False,10,16.197145927922893,66
22,False,18,6.691844230950092,53
16,False,20,36.67095838270071,123
42,True,5,23.443323942721285,126
54,False,16,29.79068243205064,130
9,True,21,17.62897846829657,66
13,False,21,8.0554655326445,43
7,False,18,36.26254851952992,112
33,True,9,15.63165793445912,86
10,True,23,21.23237713953008,76
55,False,9,27.08712112092247,123
23,True,21,0.1187473674709508,37
44,False,7,9.421792698883593,97
22,False,2,18.42857605937341,62
32,False,9,22.9363614137192,103
26,False,20,1.8398553115348133,55
23,False,7,21.47569916140074,78
6,False,11,2.717112803007055,33
49,False,12,25.22467049834061,140
49,False,14,8.625190954280242,82
54,False,16,28.70489643266758,129
16,False,19,1.82199575578632,37
27,False,2,15.096816152089978,59
60,True,7,35.76368501085417,155
17,False,17,30.12314393875045,109
55,False,3,36.583470388056064,171
36,False,20,19.27139245896807,89
33,True,9,22.44571511596869,110
10,False,6,2.989378999352668,46
52,False,0,0.5932649520144992,44
39,True,6,33.431075550594926,139
30,False,3,0.8219919804904099,47
14,False,12,28.557436611089123,92
39,False,23,27.17520614999032,117
40,True,4,1.7086204435229757,44
36,False,16,30.356173367804256,117
30,False,15,9.20934232183688,59
40,True,4,22.68829876176974,122
53,False,16,7.91357451320507,77
17,False,15,13.751980939305056,56
41,True,11,39.01211382756473,154
11,False,3,36.47417827373212,123
10,False,8,21.46148111590721,75
41,False,19,30.645243309375545,116
19,False,17,4.352244216432289,46
8,False,20,18.30357940908008,67
43,False,17,2.797428392847129,55
20,False,9,32.89412233551949,128
34,False,11,18.586298765270268,106
42,False,9,13.426987140935385,84
44,False,23,15.258101091869667,108
8,False,18,11.783624667648528,58
9,False,21,31.70557822104541,100
37,False,6,34.105415060661706,112
9,False,10,38.35363292950764,113
60,False,6,5.204040566261576,86
34,False,5,22.890242153601424,108
53,False,7,28.442977439470123,126
58,False,0,35.446950882028354,150
17,False,4,38.55394427320379,117
50,False,6,4.3750131454565295,78
34,False,1,39.31350009896262,150
11,False,23,5.009073730354394,35
47,False,13,34.907985480189275,128
32,False,23,7.934947530946953,74
28,False,19,25.56559095936248,116
20,False,9,24.45872775680021,83
26,False,12,15.170709370122458,91
16,True,1,7.040045974408159,39
46,False,7,4.838118780457038,78
30,False,11,36.47160266620871,138
23,False,7,2.758970865057196,50
44,False,13,26.414184935057104,133
13,False,1,39.32694262057718,111
52,False,10,38.38447109766873,167
50,True,2,3.824362861436701,58
46,False,14,26.52164581268836,116
44,True,13,19.52535983503676,104
43,True,18,14.74728310972366,94
17,False,6,16.390702066470034,71
34,True,13,34.36304020063504,136
32,False,12,9.368866208469672,76
35,False,9,32.33330480602876,124
14,False,9,38.14678715384904,118
14,False,21,13.986211496436573,64
7,False,10,34.46410087576322,118
15,False,15,9.983908055987923,70
6,False,12,39.687419294652855,125
34,False,21,36.76961093267904,156
38,False,0,10.45426997695548,61
9,False,4,34.51489339609001,113
30,False,10,37.560522004059,128
5,True,3,19.158325356824097,96
17,False,15,34.96120169824571,134
32,False,15,2.2425375143466915,70
30,False,8,36.77684889094759,137
7,False,19,21.568164434150862,66
17,False,3,38.76481711536507,124
51,False,16,26.519664380077,129
44,True,22,9.199356239910363,56
5,False,2,23.83965260180324,74
6,False,9,5.2600702048129495,31
47,True,5,3.0294864997925792,78
50,True,1,7.647243208236323,73
21,False,11,37.33635118819403,129
53,False,1,8.92856510031046,81
43,False,18,14.294326946057572,85
40,False,15,6.947362388751965,76
45,False,22,5.626942399026581,61
59,False,9,32.34081749649108,142
13,False,1,11.15420584568497,61
31,False,19,2.334058447072946,52
31,False,9,32.96112519334438,136
49,True,2,31.742013431161787,152
28,False,0,17.472227304434444,87
32,False,14,21.523837020998,100
34,False,13,31.86682506940261,141
31,False,7,17.152646282443317,92
37,False,0,35.155957277263504,139
31,False,15,24.19101224406008,109
23,False,11,4.358418373688082,50
42,False,1,6.28977374485148,56
34,False,13,27.05857017097988,118
15,False,10,20.428514227671474,92
56,False,11,27.317966469823965,138
57,False,6,24.597942596250192,128
20,False,12,5.532635324637686,68
5,False,18,26.88745386651205,78
55,False,21,30.361640358160333,124
45,False,15,19.00602759710542,93
55,False,6,27.510210557375235,140
48,False,18,23.04996213053394,120
25,False,2,4.437571446591096,61
51,False,0,8.61549872264054,87
38,False,16,18.612546865825443,86
46,True,15,17.80373460068209,95
45,False,5,21.02156951174762,100
41,False,23,24.789239886080622,110
45,False,20,22.589359034250748,108
26,False,3,17.908650193868333,66
29,False,10,21.5638280869137,85
16,False,17,31.07945890851534,94
12,False,19,4.209125887395944,36
10,False,12,35.00047382108651,115
11,False,0,31.05273806480771,99
13,False,14,14.695330079364394,61
17,False,4,3.561616350210707,28
23,False,6,14.350538582171502,71
58,False,8,39.414738324201,138
18,False,16,28.424770873247446,100
55,False,5,9.6818587499311,88
46,False,19,5.92215170932001,60
26,False,13,24.670108467480404,106
11,False,9,30.66320537061041,110
51,False,10,15.458711064245852,104
13,False,19,5.838392365806932,67
60,False,6,18.48007836667504,112
39,True,1,2.724321195436872,48
47,False,8,10.320658900203112,91
43,False,14,25.254880275052702,112
6,False,3,5.550043986330987,34
7,False,20,34.19570527473135,111
41,False,11,14.320323236108557,89
8,False,11,1.009478521945438,24
19,False,20,39.27880990605119,133
59,False,7,31.10421657074913,142
16,False,15,29.388251178211625,114
56,False,18,25.12727846021031,136
33,False,16,31.39329750390948,117
11,True,19,14.177965807633276,70
35,False,21,9.459144904596773,75
25,False,0,3.715310178283016,30
22,False,22,20.55759026271792,95
12,False,15,33.134045909973864,102
9,False,4,28.280841188346766,98
26,False,8,17.75835815367635,81
42,False,8,39.4052760237757,160
6,False,16,15.809175222030198,52
44,False,7,28.28164895818545,104
13,False,2,25.72830387728964,99
55,False,8,15.282786572544683,113
28,False,7,33.462017404346255,127
58,False,13,25.01315773754898,138
22,False,5,1.0266586519183043,35
53,False,17,20.21602851415953,111
40,False,14,17.002100908880777,104
45,False,8,1.0682197276204932,51
52,True,0,12.002144494798486,106
32,False,9,24.17745111413569,90
27,False,21,6.285277317550439,62
32,False,17,27.79265017662085,137
53,False,0,0.1602188683734002,55
54,False,4,35.82457868909834,145
9,False,19,5.030784090632952,45
28,False,11,20.6975380329445,113
36,False,14,15.371425745063023,64
11,False,6,22.471202919528373,90
26,False,1,21.86287576884104,106
30,False,9,11.53931087137926,71
14,False,20,4.1814958619678135,25
50,False,18,21.13738831198614,96
10,False,3,2.615429095759698,14
39,True,6,1.4979800430770691,61
41,False,9,30.081218396576364,137
53,False,12,6.2927312118072205,91
17,False,23,29.357915487399,107
14,False,6,18.61614728180977,70
26,False,23,0.2368747447023962,49
15,False,20,5.705853384078367,50
58,False,20,5.809813969819541,74
41,False,10,8.055601455156067,80
31,False,18,19.648176172646608,95
48,False,14,29.245176889112653,111
31,False,1,28.8236422798464,117
23,False,19,37.3835885347824,117
40,False,15,26.467667518126785,110
48,False,11,16.886787789562273,94
21,False,11,16.76187105104999,76
51,False,12,29.49052178927253,120
16,False,23,39.77714241002648,134
60,True,10,9.29717063383721,78
52,True,10,17.1954142315373,96
41,False,21,23.273653860402103,112
26,True,0,34.962966103326025,134
31,False,14,19.844079404648955,79
34,False,13,11.915527621306564,68
48,False,13,27.878693016913463,114
23,False,14,32.43876159969027,114
13,False,8,39.40533889851178,125
27,False,1,18.1769443499848,88
30,True,4,10.075396057556787,85
10,False,20,16.75101231439978,83
24,False,10,18.93838609409174,75
24,False,16,3.4088016425739927,35
24,False,22,12.938389973753482,70
31,True,20,1.9544773267956697,33
51,False,22,26.96691510976796,105
29,False,13,26.52446966038814,121
24,False,9,36.56583188659855,129
57,False,19,0.2885868991635923,62
21,False,5,2.06518085660416,29
31,False,5,35.0947307035429,141
37,False,9,38.08785739630869,145
10,False,0,27.151571661892543,95
32,False,18,7.83016443989358,58
44,True,0,19.507371050880863,98
41,False,22,8.984470541751815,77
51,False,9,25.29165982538358,124
34,False,20,6.359605186125264,66
24,True,17,27.916894241529167,117
14,True,17,23.759904063547243,90
19,False,14,31.95419731797641,123
12,False,11,10.93786844532632,45
14,False,20,32.11192679229821,117
38,False,18,32.78680338237998,144
14,True,7,14.721289414764328,58
8,True,18,22.400308562404927,83
29,False,18,38.01430536358866,143
14,False,12,8.69453287533182,53
50,False,2,24.28241398875788,121
54,False,16,5.388254311306058,77
49,False,16,5.000323063039055,57
8,False,19,6.066738461189043,52
28,False,19,21.452531331174168,87
24,False,16,14.820877019891649,75
52,False,4,7.651170403322962,90
17,False,17,20.58818300605527,74
27,True,0,36.48612397899807,117
37,False,11,27.383321660249788,103
59,False,23,22.15146203076221,106
60,False,21,36.42637835514138,150
14,True,1,5.949377714360952,44
33,False,7,10.62753289136356,73
18,False,11,32.525214872725904,110
43,False,7,12.136463493561468,86
56,False,9,31.118490531242863,125
55,False,4,5.331590312935059,86
56,False,9,28.87689936891785,120
22,False,1,35.01801007336492,108
6,False,14,7.276271668231578,36
56,False,22,16.562940323819788,97
60,False,0,13.433995320401054,81
38,False,10,8.022276223818476,75
44,False,0,16.513257326412365,95
27,False,15,5.244137266998199,53
16,False,5,37.74435225478972,137
15,True,6,31.659575256672657,141
8,False,4,37.5615153102295,106
42,False,15,30.17164083335055,127
56,False,20,19.574904105101893,100
34,False,11,25.93354694305957,112
45,False,0,15.290053171828234,98
49,False,16,22.125641928248736,99
37,False,7,26.32756597343026,113
44,False,17,13.195874618212477,100
17,False,22,17.650212106131526,85
14,False,18,5.543902902640141,57
9,False,22,21.40231427251461,76
40,False,11,26.69217849874076,121
15,True,16,39.26301766621752,135
13,False,12,11.73281216984991,65
56,False,21,20.09382900971243,91
45,False,16,16.696237656086534,93
18,False,13,10.024884177893137,47
30,False,17,7.383367608734399,64
7,False,4,12.357239256184778,41
33,False,23,31.71209705207046,127
40,False,20,4.504605525769584,59
26,False,17,21.07756376537528,94
41,False,9,16.158085991626656,91
21,True,13,20.041199166993547,90
42,False,19,12.700563704982551,82
23,False,16,33.17852383924847,129
37,False,8,24.759112886058485,117
48,False,17,5.618092740122758,64
38,False,13,39.21290518929928,146
23,False,17,10.493607661119473,56
23,False,17,30.740955646534104,112
12,False,9,26.637540431734543,70
9,False,12,16.224197607087486,59
33,False,12,17.187566472261793,75
58,False,0,31.946418640351563,126
43,False,3,7.899297987062715,61
41,True,6,18.083043266916743,89
17,False,12,13.878281502123109,70
34,False,14,25.614132548874068,106
46,False,16,4.84394876150496,42
34,False,14,33.12896234430541,130
27,False,3,21.35779806447333,92
36,False,9,32.28418044737405,96
47,False,23,33.93754931954882,139
13,False,4,23.86114167060549,86
49,False,10,35.232463922962246,134
37,False,8,25.62912254831675,109
32,False,20,14.561212052219544,66
26,False,8,7.408057975120708,55
35,False,11,11.208088033424064,68
24,True,18,35.24284603238175,123
32,False,20,16.663898551044365,75
20,False,13,34.23947223368658,136
24,False,0,27.261815278956764,100
7,False,4,14.351510601745083,62
38,False,22,0.5899971104665382,57
58,False,10,17.166386130611258,104
11,False,6,25.337782673667505,84
60,False,21,16.441637894374985,129
39,False,17,12.823223322264104,91
5,False,18,24.098609201789422,78
53,False,5,35.046854733457245,148
15,False,4,15.806986555933802,62
52,True,19,26.124544654744053,129
9,False,18,9.077388753414247,53
39,False,19,4.867284887564601,58
41,False,14,38.84068602999591,147
52,False,9,19.7679058442559,102
42,False,12,26.3772239233806,109
39,False,12,19.29689040237469,102
46,False,13,16.458959056454034,84
23,True,3,22.404595160272184,82
40,False,5,2.9398115328809693,51
44,False,13,17.878413992922656,119
32,False,0,13.889682713014937,88
11,True,13,12.576222224490849,58
18,False,16,31.76801250041216,116
33,False,18,37.631569100413,133
27,False,4,25.713340467456472,89
36,False,1,10.304664096746816,72
43,False,2,39.97015661617919,147
15,False,8,28.14316016814986,97
60,False,19,33.17156433529664,152
60,False,14,24.32357944984589,115
23,True,10,2.910388684246186,53
51,False,2,8.36513553685008,80
14,False,7,13.764593478810331,61
39,False,21,32.84597833744372,133
54,False,6,1.1290928401820486,76
43,False,16,0.3889795424666989,50
32,False,17,32.336359137013936,111
20,False,8,37.13883429011204,135
50,False,22,30.53352344644955,138
28,False,8,3.647608164702051,51
58,False,7,19.05673765915727,131
39,False,1,15.57238682398602,108
16,True,8,32.14150278736763,106
18,False,18,11.788160568278276,68
52,False,6,39.80967943900365,163
23,False,13,11.286802703650336,59
15,True,15,20.968985599667462,105
7,False,22,15.389576995008031,57
53,False,2,26.29427954776132,116
22,True,13,9.404524909151773,78
50,False,23,24.85212922590124,120
37,False,4,37.25694101143181,127
35,False,20,39.06215857104868,133
6,False,18,29.59279625589696,78
9,False,18,34.853769779882235,121
60,False,8,35.29684429287136,180
29,False,0,27.30791795309689,119
38,True,14,0.2123288494814713,27
52,False,8,13.792756293766756,99
58,False,20,29.2371977110242,140
46,True,14,9.712535953447327,86
9,False,3,11.433654815933483,48
10,True,9,36.05956585669276,109
9,True,18,3.4243886371336267,44
46,False,20,25.22190461389605,113
22,True,22,14.62559589800927,74
38,True,23,38.83913740088447,149
31,True,5,16.357869378617618,82
24,True,11,3.182531321360276,44
51,True,15,5.191811736313303,79
47,False,10,13.461632390472712,89
25,True,8,9.436019965075,78
22,False,11,34.30847462474964,96
34,False,9,34.13772716090574,123
15,False,1,12.574414563420374,58
13,True,2,39.267173681863085,118
55,False,17,25.5975220590288,139
13,False,5,29.749847324216788,106
15,False,6,33.18046049638805,95
20,False,6,13.946849091408597,64
31,False,5,12.927446986008798,60
50,False,21,18.489475398619245,99
27,False,21,32.136020587968865,115
13,True,20,37.6198727276809,120
17,False,22,32.68726394875392,112
6,False,17,13.87293454463897,64
38,False,20,33.58792466781223,133
41,False,16,11.309487069006796,79
57,False,20,10.500792121195392,108
37,False,6,1.5836670499826944,63
8,False,1,0.3181928022633066,15
52,False,16,21.03898970512944,98
29,False,6,13.51617256393356,75
40,False,12,2.259778593893002,63
25,False,10,28.30500644129964,109
56,True,21,38.55706070450088,174
30,False,19,5.429689689831864,56
37,False,3,4.48627403312105,61
37,False,9,18.51905529567597,113
31,True,13,39.343091421029335,144
20,False,5,17.48083261965054,68
41,False,23,22.02438639268556,133
8,False,2,29.306401353261773,87
45,False,1,11.660585307877833,86
50,False,14,36.33567685331062,155
23,False,6,33.1269599199319,130
38,False,1,33.191899715456245,131
25,False,2,12.589153696118547,68
57,False,20,27.97095870154961,149
31,False,17,15.55713404553866,98
28,True,15,21.648993288596976,99
39,False,1,8.891469448059917,76
12,False,16,1.9537328893494537,27
37,False,12,33.59899977659521,158
24,False,0,1.2305759973765362,23
37,False,4,12.206443715063337,82
5,False,21,14.817810848777826,54
59,False,0,31.390118677049763,147
45,False,13,6.398556805282485,74
16,False,10,21.63251078734021,87
34,False,9,8.430542429479194,60
36,False,7,34.30376755534697,135
6,True,21,24.20219495220068,100
11,False,9,37.15727470952789,121
7,False,15,19.369054994002312,99
34,True,19,24.51570034821691,112
36,False,6,24.59298370469419,96
13,False,19,7.254928674599191,52
5,False,14,38.14040608476415,126
60,False,3,7.948111081229463,91
14,False,6,35.50338289388774,135
23,False,3,33.75999096561916,122
55,False,11,7.323347042037874,77
59,False,21,21.706353370921537,120
49,False,5,39.74627284049724,158
38,False,19,4.327823003221464,79
40,False,13,34.15094220400236,131
59,False,8,4.325081126526961,75
19,False,2,2.927451413379634,39
40,False,13,25.86796151808277,113
45,False,16,24.888390964083488,114
15,True,7,36.46330743379563,106
37,False,11,26.09067414120486,112
10,False,6,29.53937750530197,101
18,False,13,11.747805944518683,61
22,True,6,19.238460242675004,98
40,True,22,17.075054061899362,94
6,False,10,11.72756685590831,46
28,False,10,29.13125511075938,107
60,False,10,32.07656229632051,128
54,False,4,6.133576666524292,91
17,False,12,31.763645735874263,92
37,False,1,15.138570838444023,95
30,False,15,16.37181479735271,99
47,False,10,26.503708073056178,121
11,False,4,5.58137578475281,50
42,False,16,24.43620751415145,124
11,False,7,22.531281126874287,84
57,False,3,38.80566227225073,162
55,False,5,0.3584427142867211,78
49,False,21,9.052082739703865,94
55,False,3,18.114495158307825,113
36,False,23,17.388436319773994,93
16,False,19,4.144472743701936,38
35,False,9,32.0842120797841,120
10,False,7,27.43197252527379,81
23,False,6,35.12395352093353,122
31,False,17,25.253562643346736,100
5,True,2,11.343812849310602,54
43,False,1,23.73777582705411,111
51,False,12,28.79053591294716,113
50,False,8,26.030680623993973,139
10,False,22,32.04505857684007,104
10,False,1,15.229412370571971,74
10,False,11,38.91037378461798,129
26,False,11,36.62931344187379,125
47,True,21,11.060918323352508,70
55,False,12,25.891513633545834,129
28,False,6,31.908597340612413,119
31,False,2,24.83820433097707,111
30,True,15,15.505365219787215,87
36,False,3,1.623497955192631,44
16,False,23,22.951569533084403,79
35,False,22,5.983030642190235,57
49,False,20,14.904255374419192,105
43,False,18,27.5622921982248,95
6,False,4,39.22081778209274,121
8,True,5,30.82582465788694,101
49,False,16,15.113667665356935,103
51,False,10,33.83940668490741,137
48,True,2,17.496992043092195,115
33,False,21,34.195167481974615,128
48,False,22,25.74109254244507,124
8,False,18,7.500602970559619,55
35,False,0,29.476023087875586,138
31,False,7,35.874970821937175,152
26,False,16,24.27062978049952,105
48,False,11,0.4212240289012582,49
54,False,3,18.94461930300324,105
59,True,11,5.80598414208117,99
44,False,15,31.635425153078785,133
33,False,22,32.551113335006214,126
32,False,6,32.418323797000376,129
15,False,21,19.32734047318203,89
31,False,17,0.8219856103526831,59
25,False,12,3.418937447861962,48
17,True,23,33.8354134129331,130
15,False,5,12.959120262332236,47
60,False,19,4.839452603956912,80
12,False,4,32.074062126461456,114
29,False,22,30.128987429826623,110
55,False,22,33.89740153642206,140
19,True,13,33.13094515553956,123
6,False,10,30.59009920082984,92
19,False,11,36.80006119740192,113
59,False,9,17.507429967716547,88
33,False,4,4.283301880466424,51
54,True,6,27.254196486611605,126
8,False,0,2.903170009620536,37
8,False,9,28.93018342495904,91
9,False,18,4.727554368121073,29
41,False,19,2.947340499244268,38
20,False,10,12.18072946716518,60
55,False,22,8.161706536052835,83
46,False,10,13.621744596646526,76
40,False,1,14.514333506215698,82
55,False,4,30.942316289560825,125
35,False,6,2.269610742230429,40
24,False,7,19.04365366752634,78
40,True,0,17.934477054380935,99
21,False,11,8.53569625477279,71
31,False,5,37.66144187375674,156
38,False,6,26.57597733065761,104
47,False,0,7.702413618777953,71
19,False,11,11.65037049937679,66
31,False,10,6.664435157284244,50
9,False,3,35.5814468201909,105
34,False,9,35.06956142052466,131
37,False,5,36.89498498418989,122
44,False,4,39.21558920801933,152
25,False,16,9.847750830131051,82
23,False,22,7.491067848698717,44
49,False,22,39.263364943537375,155
38,False,14,2.0954947960383232,44
15,False,15,0.3395370003940048,22
60,False,15,6.161345567801,79
57,False,16,22.780967132679915,116
53,False,5,31.4114773015533,132
18,False,13,17.65585068497286,67
22,False,21,14.366200937880148,74
54,False,16,34.006352225974936,159
15,False,10,33.287704627931696,101
23,False,18,20.9661736712436,86
57,False,8,26.44115991034717,116
21,False,2,2.800748770529472,39
27,False,22,12.873370540150326,88
56,False,3,32.95402207721316,158
43,False,2,8.048486970493663,74
51,False,4,22.716169102605846,106
14,False,1,18.20444989418039,56
6,False,11,3.731603994144917,38
15,False,3,0.1948136293801405,33
40,True,3,1.6796252697740113,46
56,False,2,14.27234957948312,112
51,False,16,27.414064390898496,110
48,False,8,26.62081178201441,115
21,False,16,18.92718504869084,69
50,False,14,25.484095579553976,123
